"Incident ID","Incident Date",State,"City Or County",Address,"Business/Location Name","Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2800126,"January 11, 2024",Florida,Miami,"1100 NW 71st St","Miami Northwestern Senior High",0,1,0,0,1,N/A
2798844,"January 10, 2024",California,Armona,"11075 C St","Parkview Middle School",0,0,0,0,1,N/A
2801641,"January 10, 2024",Oklahoma,Ada,"13925 Co Rd 1560","Latta Public School",0,0,0,0,0,N/A
2800677,"January 10, 2024",Oregon,Hillsboro,"3285 SE Rood Bridge Rd","Hillsboro High School",0,0,0,0,0,N/A
2799113,"January 10, 2024",Alabama,Tuscaloosa,"300 Patriot Pw","Hillcrest High School",0,0,0,0,1,N/A
2799660,"January 10, 2024",Ohio,"Youngstown (Boardman)","7777 Glenwood Ave","Boardman High School",0,0,0,0,1,N/A
2798988,"January 10, 2024",California,"Los Angeles","820 Broadway St","Ánimo Venice Charter High School",0,0,0,0,1,N/A
2799458,"January 8, 2024","New York",Schenectady,"1629 Oneida St","Oneida Middle School",0,0,0,0,1,N/A
2797328,"January 8, 2024","North Carolina",Marshville,"100 Forest Hills School Rd S","Forest Hills High School",0,0,0,0,2,N/A
2797492,"January 8, 2024",Tennessee,Nashville,"160 Antioch Pike","Glencliff High School",0,0,0,0,1,N/A
2812881,"January 5, 2024","New Jersey",Minotola,"1501 Central Ave","Dr. J.P. Cleary Elementary School",0,0,0,0,1,N/A
2795081,"January 4, 2024",Ohio,Dayton,"3901 Turner Rd","North Dayton School of Discovery",0,0,0,0,1,N/A
2795369,"January 4, 2024",Florida,Tampa,"12075 USF Mango Dr","University of South Florida",0,0,0,0,1,N/A
2795630,"January 4, 2024",Pennsylvania,"Lock Haven","400 E Church St","Robb Elementary School",0,0,0,0,1,N/A
2794194,"January 4, 2024",Iowa,Perry,"1200 18th St","Perry Middle and High School",2,5,1,0,0,N/A
2795856,"January 4, 2024",Kentucky,Morehead,"555 Viking Dr","Rowan County Middle School",0,0,0,0,1,N/A
2794926,"January 3, 2024",Massachusetts,Boston,"150 Newbury St","Snowden International School",0,0,0,0,1,N/A
2794376,"January 3, 2024","North Carolina",Raleigh,"5201 Brookhaven Dr","York Elementary School",0,0,0,0,1,N/A
2794091,"January 3, 2024",Tennessee,Memphis,"778 Parkrose Rd","Freedom Preparatory Academy",0,0,0,0,0,N/A
2785081,"December 22, 2023",Maryland,"Upper Marlboro","12650 Brooke Ln","Dr Henry A Wise Jr High School",0,0,0,0,1,N/A
2784306,"December 21, 2023",Maryland,"Upper Marlboro (Springdale)","10001 Ardwick Ardmore Rd","Charles Herbert Flowers High School",0,0,0,0,1,N/A
2785246,"December 21, 2023",Maryland,Baltimore,"2000 Edgewood St","KIPP Harmony Academy",0,0,0,0,1,N/A
2785244,"December 21, 2023",Maryland,Baltimore,"2301 Gwynns Falls Pkwy","Frederick Douglass High School",0,0,0,0,1,N/A
2785242,"December 20, 2023",Maryland,Baltimore,"1400 Orleans St","Paul Laurence Dunbar High School",0,0,0,0,1,N/A
2783403,"December 20, 2023",Ohio,"Columbus (Gahanna)","700 Venetian Way","High Point Elementary School",0,0,0,0,0,N/A
2788377,"December 19, 2023",Iowa,"Sioux City","3200 S Cypress St","East High School",0,0,0,0,1,N/A
2782092,"December 19, 2023",Pennsylvania,Allentown,"815 N Irving St","Louis E Dieruff High School",0,0,0,0,1,N/A
2784517,"December 19, 2023",Florida,"Fort Myers","3057 Cleveland Ave","Coronado High School",0,0,0,0,1,N/A
2782528,"December 19, 2023",Tennessee,Memphis,"6670 E Raines Rd","Kirby Middle School",0,0,0,0,0,N/A
2781549,"December 18, 2023",Indiana,Brownsburg,"4845 Bulldog Dr","Reagan Elementary School",0,0,0,0,0,N/A
2782274,"December 18, 2023",Iowa,"Des Moines","2600 SW 9th St","Lincoln High School",0,0,0,0,1,N/A
2783694,"December 18, 2023",Indiana,Hammond,"5825 S Blaine Ave","Henry W Eggers Middle School",0,0,0,0,1,N/A
2781250,"December 18, 2023",Missouri,Kennett,"510 College Ave","Kennett Middle School",0,0,0,0,1,N/A
2781628,"December 18, 2023",Wisconsin,"Green Bay","2710 Lineville Rd","Bay Port High School",0,0,0,0,1,N/A
2779515,"December 15, 2023",Georgia,Atlanta,"92 Piedmont Ave NE","Piedmont Central Dining Hall",1,1,0,0,0,N/A
2779762,"December 15, 2023",Florida,Jacksonville,"7301 Parker School Rd","Terry Parker Sr High School",0,0,0,0,1,N/A
2779753,"December 15, 2023",Tennessee,Nashville,"2835 Brick Church Pike","LEAD Brick Church",0,0,0,0,0,N/A
2779526,"December 14, 2023",Georgia,"Powder Springs","2400 New MacLand Rd","McEachern High School",0,0,0,0,2,N/A
2778760,"December 14, 2023",Texas,Austin,"9700 McNeil Dr","Four Points Middle School",0,0,0,0,0,N/A
2807462,"December 14, 2023","South Carolina",Florence,"3200 S Irby St","South Florence High School",0,0,0,0,0,N/A
2779578,"December 14, 2023",Washington,Spokane,"1622 E Wellesley Ave","Rogers High School",0,0,0,0,1,N/A
2779346,"December 14, 2023",Louisiana,"Lake Charles (Moss Bluff)","880 Sam Houston Jones Pkwy","Sam Houston High School",0,0,0,0,1,N/A
2779507,"December 13, 2023",Virginia,Roanoke,"4902 Hidden Valley School Rd","Hidden Valley Middle School",0,0,0,0,0,N/A
2777785,"December 13, 2023",Mississippi,Brooklyn,"215 Old Hwy 49 E","Forrest County Agricultural High School",0,0,0,0,1,N/A
2778686,"December 13, 2023","New Mexico",Albuquerque,"1510 Ellison Dr NW","Cibola High School",0,0,0,0,1,N/A
2779760,"December 13, 2023","New Mexico",Albuquerque,"69 Hotel Cir NE","Gilbert L Sena Charter High School",0,0,0,0,1,N/A
2777738,"December 12, 2023",Michigan,Kalamazoo,"2107 N 26th St","Comstock High School",0,0,0,0,0,N/A
2777790,"December 12, 2023",Illinois,Oswego,"1525 Harvey Rd","Oswego East High School",0,0,0,0,1,N/A
2778126,"December 12, 2023",Michigan,Detroit,"5845 Auburn St","Detroit Leadership Academy High School",0,0,0,0,2,N/A
2778624,"December 12, 2023",Pennsylvania,Springville,N/A,N/A,0,0,0,0,1,N/A
2783456,"December 12, 2023",Ohio,Cleveland,"5100 Biddulph Rd","James Ford Rhodes High School",0,0,0,0,1,N/A
2777451,"December 12, 2023",Mississippi,Biloxi,"1921 Tribe Dr","Biloxi Junior High School",0,0,0,0,1,N/A
2776978,"December 11, 2023","North Carolina",Pembroke,"8910 Deep Branch Rd","Pembroke Middle School",0,0,0,0,0,N/A
2777908,"December 11, 2023",California,Victorville,"12484 Tamarisk Rd","Lakeview Leadership Academy",0,0,0,0,1,N/A
2776887,"December 11, 2023","South Carolina",Blythewood,"449 Rimer Pond Rd","Round Top Elementary",0,0,0,0,0,N/A
2777421,"December 11, 2023",Missouri,Branson,"263 Buccaneer Blvd","Branson Junior High School",0,0,0,0,1,N/A
2785269,"December 11, 2023",Maine,"North Berwick","100 Noble Wy","Noble High School",0,0,0,0,1,N/A
2774956,"December 8, 2023","New Mexico",Albuquerque,"10800 Dennis Chavez Blvd SW","Atrisco Heritage Academy High School",1,0,0,0,1,N/A
2775369,"December 8, 2023",California,"San Francisco","1150 Francisco St","Galileo Academy of Science and Technology",0,0,0,0,0,N/A
2775364,"December 8, 2023",California,"San Francisco","600 32nd Ave","Washington High School",0,0,0,0,1,N/A
2775066,"December 8, 2023",Tennessee,Antioch,"1900 Hobson Pike","Antioch High School",0,0,0,0,1,N/A
2776395,"December 7, 2023","New York",Albany,"600 New Scotland Ave","Temple Israel of Albany",0,0,0,0,1,N/A
2773492,"December 7, 2023","North Carolina",Kernersville,"2500 W Mountain St","East Forsyth High School",0,0,0,0,0,N/A
2773400,"December 7, 2023",California,Lancaster,"44709 Beech Ave","Life Source Preparatory Preschool",0,0,0,0,1,N/A
2774594,"December 7, 2023",California,"Long Beach","1000 block of Junipero Ave",N/A,0,0,0,0,1,N/A
2772734,"December 6, 2023",Indiana,Indianapolis,"7300 E 56th St","Lawrence Central High School",0,0,0,0,2,N/A
2773494,"December 6, 2023","New Mexico",Clovis,"1900 N Thornton St","Clovis High School",0,0,0,0,0,N/A
2772021,"December 6, 2023",Nevada,"Las Vegas","4505 S Maryland Pkwy","University of Nevada, Las Vegas",3,1,1,0,0,N/A
2771255,"December 5, 2023",Texas,Austin,"7104 Berkman Dr","Northeast Early College High School",6,3,0,0,1,N/A
2773085,"December 5, 2023","New York",Albany,"99 Slingerland St","Green Tech High Charter School",0,0,0,0,1,N/A
2771781,"December 5, 2023",California,"Redondo Beach","1 Sea Hawk Way","Redondo Union High School",0,0,0,0,1,N/A
2772890,"December 5, 2023",Massachusetts,Chicopee,"820 Front St","Chicopee High School",0,0,0,0,1,N/A
2771716,"December 5, 2023",Michigan,"Grand Rapids","2055 Rosewood Ave SE","Ottawa Hills High School",0,0,0,0,1,N/A
2770765,"December 4, 2023",California,"Redondo Beach","1 Sea Hawk Way","Redondo Union High School",0,0,0,0,1,N/A
2771173,"December 4, 2023",Oklahoma,"Elk City","1221 Pioneer Rd","Elk City High School",0,0,0,0,1,N/A
2771155,"December 4, 2023",Oklahoma,"Oklahoma City","301 W New Orleans St","Broken Arrow Freshman Academy",0,0,0,0,1,N/A
2769999,"December 1, 2023",Vermont,Hinesburg,"10888 Rte 116","Hinesburg Community School",0,0,0,0,0,N/A
2768312,"December 1, 2023",Ohio,"Cincinnati (North College Hill)","1620 Galbraith Rd","North College Hill High School",0,1,0,0,0,N/A
2768867,"December 1, 2023","South Carolina",Orangeburg,"300 College Ave","South Carolina State University",0,1,0,0,1,N/A
2771767,"December 1, 2023",Alaska,Anchorage,"410 E 56th Ave","S.A.V.E High School",0,0,0,0,1,N/A
2767652,"November 30, 2023","North Carolina",Durham,"3218 Rose of Sharon Rd","Riverside High School",0,0,0,0,0,N/A
2767655,"November 30, 2023","North Carolina",Lumberton,"3901 Fayetteville Rd","Lumberton High School",0,0,0,0,0,N/A
2768445,"November 30, 2023",Alabama,Greenville,"100 Tiger Dr","Greenville High School",0,0,0,0,1,N/A
2767443,"November 30, 2023",Texas,Houston,"2507 Mona Lee Ln",N/A,1,0,1,0,0,N/A
2768756,"November 30, 2023",Mississippi,"Port Gibson","159 Old Hwy 18","Port Gibson High School",0,0,0,0,1,N/A
2766991,"November 29, 2023",Florida,"Saint Petersburg","1400 54th Ave S","Lakewood High School",0,0,0,0,1,N/A
2766838,"November 29, 2023","North Carolina","Rocky Mount","1400 Bethlehem Rd","Rocky Mount High School",0,0,0,0,1,N/A
2785277,"November 29, 2023",Iowa,"Iowa City","1930 Lakeside Dr","Grant Wood Elementary School",0,0,0,0,1,N/A
2767177,"November 29, 2023",Kentucky,Louisville,"6415 Outer Loop","Marion C. Moore School",0,0,0,0,1,N/A
2766426,"November 28, 2023",Massachusetts,Boston,"215 Dorchester St","Up Academy",0,0,0,0,1,N/A
2765953,"November 28, 2023","North Carolina",Wadesboro,"96 Anson High School Rd","Anson High School",0,0,0,0,1,N/A
2771149,"November 28, 2023",Virginia,"Newport News","1 Avenue of the Arts","James River Hall",0,0,0,0,1,N/A
2766207,"November 28, 2023",Ohio,Columbus,"284 N 22nd St","Champion Middle School",0,0,0,0,1,N/A
2765572,"November 28, 2023",Texas,Waxahachie,"3001 US-287","Waxahachie High School",0,0,0,0,0,N/A
2766840,"November 28, 2023",Washington,Richland,"450 Hanford St","Hanford High School",0,0,0,0,1,N/A
2766835,"November 28, 2023",Washington,Kennewick,"600 N Arthur St","Kamiakin High School",0,0,0,0,1,N/A
2774592,"November 27, 2023",Maryland,Baltimore,"2810 Shirley Ave","Creative City Public Charter School",0,0,0,0,1,N/A
2765799,"November 27, 2023","South Carolina","Rock Hill","2382 Firetower Rd","Castle Heights Middle School",0,0,0,0,1,N/A
2764980,"November 27, 2023","South Carolina",Florence,"1119 N Irby St","Williams Middle School",0,0,0,0,1,N/A
2764821,"November 27, 2023",Kansas,"Kansas City","2214 N 59 St","F.L. Schlagle High School",0,0,0,0,1,N/A
2765549,"November 27, 2023",Georgia,Lagrange,"1920 Hamilton Rd","Troup County High School",0,0,0,0,1,N/A
2765532,"November 27, 2023",Illinois,Chicago,"339 E Chicago Ave","Kellogg Wieboldt Hall",0,0,0,0,0,N/A
2762927,"November 21, 2023",Nevada,"Las Vegas","4291 Pennwood Ave","Ed W Clark High School",0,0,0,0,1,N/A
2761285,"November 21, 2023","North Carolina",Greenville,"2568 NC-33","Belvoir Elementary School",0,0,0,0,1,N/A
2762362,"November 21, 2023",Minnesota,"Saint Paul","275 Lexington Pkwy N","Central High School",0,0,0,0,1,N/A
2761194,"November 20, 2023",California,"Santa Rosa","1501 Mendocino Ave","Santa Rosa Junior COllege",0,0,0,0,1,N/A
2761534,"November 18, 2023",Virginia,Dumfries,"3401 Panther Pride Dr","Potomac High School",0,0,0,0,1,N/A
2760605,"November 18, 2023",Tennessee,Knoxville,"1300 Phillip Fulmer Way","Neyland Stadium",0,0,0,0,1,N/A
2759551,"November 17, 2023",Maryland,Rockville,"250 Richard Montgomery Dr","Richard Montgomery High School",0,0,0,0,0,N/A
2758692,"November 17, 2023",Louisiana,Scott,"315 Rue du Belier","Acadiana High School",0,0,0,0,1,N/A
2757004,"November 16, 2023",Minnesota,"Minneapolis (New Hope)","8230 47th Ave N","Cooper High School",0,0,0,0,2,N/A
2757816,"November 16, 2023",Illinois,Peoria,"811 S Griswold St","Manual High School",0,0,0,0,1,N/A
2757461,"November 16, 2023",Tennessee,Martin,"201 Hannings Ln","University of Tennessee at Martin, Arnold Pryor Building",0,0,0,0,0,N/A
2756405,"November 15, 2023",Kentucky,Lexington,"1600 Man O War Blvd","Paul Laurence Dunbar High School",0,0,0,0,1,N/A
2776276,"November 15, 2023",Missouri,Clever,"103 N Public School","Clever EleMiddle School",0,0,0,0,1,N/A
2756262,"November 15, 2023",Alabama,"Muscle Shoals","100 Trojan Dr","Muscle Shoals Middle School",0,0,0,0,1,N/A
2757154,"November 15, 2023",Arizona,Phoenix,"7107 N Black Cyn Hwy","Cornerstone Charter High School",0,0,0,0,1,N/A
2756872,"November 15, 2023",Oregon,Salem,"2440 NE Lancaster Dr","McKay High School",0,0,0,0,1,N/A
2757496,"November 15, 2023",Ohio,"Cleveland (Shaker Heights)","15911 Aldersyde Dr","Shaker Heights High School",0,0,0,0,1,N/A
2757494,"November 15, 2023",Ohio,Toledo,"2200 Arlington Ave","Bowsher High School",0,0,0,0,1,N/A
2756188,"November 14, 2023","North Carolina",Washington,"400 Slatestone Rd","Washington High School",0,0,0,0,1,N/A
2755367,"November 14, 2023",Tennessee,Munford,"1080 McLaughlin Dr","Munford High School",0,0,0,0,1,N/A
2756273,"November 14, 2023",Alabama,Somerville,"100 Cotaco School Rd","Cotaco School",0,0,0,0,0,N/A
2756112,"November 14, 2023",Michigan,"Lincoln Park","1701 Champaign Rd","Lincoln Park High School",0,0,0,0,1,N/A
2756292,"November 14, 2023",Illinois,Peoria,"811 S Griswold St","Manual High School",0,0,0,0,2,N/A
2755911,"November 14, 2023","South Carolina",Columbia,"6671 St Andrews Rd","Irmo High School",0,0,0,0,1,N/A
2755728,"November 14, 2023",California,Redlands,"1000 W Cypress Ave","Cope Middle School",0,0,0,0,2,N/A
2755426,"November 14, 2023",Maryland,Bowie,"15200 Annapolis Rd","Bowie High School",0,0,0,0,1,N/A
2754506,"November 13, 2023",Ohio,Massillon,"250 29th St NW","Massillon Junior High School",0,0,0,0,1,N/A
2754860,"November 13, 2023",Texas,Victoria,"2200 E Red River St","Victoria College",0,1,0,0,1,N/A
2756202,"November 13, 2023",Oregon,Medford,"1551 Cunningham Ave","South Medford High School",0,0,0,0,0,N/A
2753938,"November 13, 2023",Texas,"Prairie View","200 block of E M Norris St","Prairie View A&M University",1,0,0,0,1,N/A
2754543,"November 13, 2023",Texas,Hempstead,"35753 Owens Rd","Herman T Jones Elementary School",0,0,0,0,0,N/A
2754154,"November 13, 2023","New Jersey",Newark,"246 18th Ave","Central High School",0,1,0,0,0,N/A
2758102,"November 11, 2023",California,"San Luis Obispo","Cal Poly Rd","California Polytechnic State University",0,0,0,0,2,N/A
2758232,"November 10, 2023",Oklahoma,"Broken Arrow","6501 S Garnett Rd","Union Eighth Grade Center",0,0,0,0,1,N/A
2752988,"November 10, 2023",Georgia,Commerce,"272 Lakeview Dr","Commerce High School",0,0,0,0,1,N/A
2752204,"November 10, 2023",Tennessee,Alamo,"2556 TN-88","Maury City Elementary School",0,0,0,0,1,N/A
2752201,"November 10, 2023",Michigan,Wyoming,"982 Lee St SW","East Lee Campus",0,0,0,0,1,N/A
2751914,"November 10, 2023",Oklahoma,Langston,"701 Sammy Davis Jr Dr","Langston Center",0,2,0,0,0,N/A
2752417,"November 10, 2023",Texas,"San Antonio","400 Eagleland Dr","Brackenridge High School",0,0,0,0,1,N/A
2752997,"November 10, 2023",California,Vallejo,"840 Nebraska St","Vallejo High School",0,1,0,0,0,N/A
2752833,"November 9, 2023",Alabama,Atmore,"1215 S Presley St","Atmore High School",0,2,0,0,0,N/A
2751271,"November 9, 2023",Idaho,Boise,"1105 N 13th St","North Junior High",0,0,0,0,1,N/A
2751143,"November 9, 2023",Alabama,Birmingham,"1114 Oxmoor Rd","Dawson Family Recreation Hall",0,0,0,0,1,N/A
2762596,"November 9, 2023",Ohio,Cleveland,"1701 Castle Ave","Luis Muñoz Marin School Dual Language Academy",0,0,0,0,1,N/A
2751563,"November 9, 2023",Texas,Killeen,"6000 Brushy Creek Dr","Roy J Smith Middle School",0,0,0,0,1,N/A
2752084,"November 9, 2023","North Carolina",Huntersville,"11201 Old Statesville Rd","North Mecklenburg High School",0,0,0,0,1,N/A
2751225,"November 9, 2023",Indiana,Muncie,N/A,"Baker Hall, Noyer Complex, Ball State University",0,0,0,1,1,N/A
2750939,"November 8, 2023",Ohio,Reynoldsburg,"8579 Summit Rd","Reynoldsburg High School - Summit Campus",0,0,0,0,1,N/A
2751265,"November 8, 2023",Pennsylvania,Philadelphia,"Cecil B Moore Ave and N Broad St","Temple University Campus",0,0,0,0,0,N/A
2766494,"November 8, 2023",Georgia,Tucker,"2160 Idlewood Rd","Tucker Middle School",0,0,0,0,0,N/A
2750531,"November 7, 2023",Florida,Eustis,"1300 E Washington Ave","Eustis High School",0,0,0,0,1,N/A
2749921,"November 7, 2023",Tennessee,Lebanon,"500 Blue Devil Blvd","Lebanon High School",0,0,0,0,1,N/A
2749926,"November 7, 2023",Tennessee,Nashville,"401 Walton Ln","Maplewood High School",0,0,0,0,1,N/A
2750082,"November 7, 2023",Oklahoma,"Oklahoma City","11800 N Rockwell Ave","Putnam City North High School",0,0,0,0,1,N/A
2750002,"November 7, 2023",Maryland,"Indian Head","3000 Chicamuxen Rd","Henry E. Lackey High School",0,0,0,0,1,N/A
2750851,"November 7, 2023",Virginia,Blacksburg,"723 University City Blvd",N/A,1,0,1,0,0,N/A
2751274,"November 7, 2023",Texas,Allen,"1550 Edelweiss Dr","Alvis C Story Elementary School",0,0,0,0,0,N/A
2750007,"November 6, 2023","North Carolina","Cerro Gordo","7294 Andrew Jackson Hwy SW","West Columbus High School",0,0,0,0,0,N/A
2749288,"November 6, 2023",Texas,Coahoma,"500 High School Dr","Coahoma Junior High School",0,0,0,0,0,N/A
2751637,"November 6, 2023",Nevada,"Las Vegas","7100 W Dewey Dr","Durango High School",0,0,0,0,1,N/A
2750216,"November 6, 2023",Arkansas,Arkadelphia,"401 High School Dr","Arkadelphia High School",0,0,0,0,1,N/A
2751137,"November 6, 2023",Ohio,Toledo,"701 E Central Ave","Woodward High School",0,0,0,0,1,N/A
2749554,"November 6, 2023",Arizona,Wellton,"9168 S Ave 36 E","Antelope Union High School",0,0,0,0,3,N/A
2748104,"November 5, 2023",Illinois,Glenview,"2701 Central Rd","Springman Middle School",0,0,0,0,0,N/A
2749624,"November 4, 2023","South Carolina",Orangeburg,"300 College Ave","South Carolina State University",0,0,0,0,1,N/A
2746811,"November 3, 2023",Florida,"Fort Lauderdale","2501 NW 11th St","Dillard High School",0,0,0,0,1,N/A
2748392,"November 3, 2023",Ohio,"Dayton (Centerville)","500 E Franklin St","Centerville High School",0,0,0,0,1,N/A
2746669,"November 3, 2023",Indiana,Indianapolis,"2255 Ralston Ave","KIPP Indy Legacy High School",1,0,0,0,1,N/A
2746556,"November 2, 2023",Washington,Puyallup,"105 7th St SW","Puyallup High School",0,0,0,0,1,N/A
2745940,"November 2, 2023",Maryland,"Mardela Springs","24940 Delmar Rd","Mardela Middle and High School",0,0,0,0,1,N/A
2748460,"November 2, 2023","New Mexico","Las Cruces","1950 Sonoma Ranch Blvd","Centennial High School",0,0,0,0,1,N/A
2746444,"November 2, 2023",Maine,"Presque Isle","33 Edgemont Dr","Northern Maine Community College",0,0,0,0,0,N/A
2747062,"November 2, 2023",Alabama,"Smiths Station","4228 Panther Pkwy","Smiths Station High School",0,0,0,0,1,N/A
2746901,"November 2, 2023",Colorado,Denver,"7480 Broadway","Global Leadership Academy",0,0,0,0,1,N/A
2746884,"November 2, 2023",Louisiana,"Baton Rouge","1676 Glasgow Ave","Glasgow Middle School",0,0,0,0,1,N/A
2746872,"November 2, 2023",Maryland,"Mardela Springs","24940 Delmar Rd","Mardela Middle and High School",0,0,0,0,0,N/A
2745372,"November 1, 2023",Georgia,Douglasville,"8705 Campbellton St","Douglas County High School",0,0,0,0,1,N/A
